Object, MetadataComponentId, MetadataComponentName, MetadataComponentNamespace, MetadataComponentType, RefMetadataComponentId, RefMetadataComponentName, RefMetadataComponentNamespace, RefMetadataComponentType
Account,01p3X00000HGjV4QAL,DEX_LeadAccountBatchClass,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HGjV8QAL,DEX_LeadAccountHandler,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HGjV9QAL,DEX_LeadAccountHelper,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HGjVAQA1,DEX_LeadAccountTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HGjVCQA1,DEX_OppWholesalerAssignmentHandlerTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HGjVEQA1,DEX_PagePdfController_UKI,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HGjVFQA1,DEX_PagePdfController_UKI_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HGjVHQA1,DEX_ProductGroupControllerClassTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HGjVJQA1,DEX_SearchWhosalersClassTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HGtJuQAL,DEX_SixGoldenRulesAlertTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH3mYQAT,DEX_AccountRelationshipHandlerTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH3mZQAT,DEX_AccountShareManagementHandler,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH3mbQAD,DEX_AssignAccountTeamMemberTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH3meQAD,DEX_IncentiveAFHControllerClass,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH3mfQAD,DEX_IncentiveAFHControllerClass_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH3mhQAD,DEX_LeadManagementMarketoBatchClass_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH3miQAD,DEX_LeadManagementMarketoHelper,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH3mkQAD,DEX_OpportunityHelperIncentiveAFH,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH3mlQAD,DEX_OpportunityHelperIncentiveAFH_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH3mnQAD,DEX_SendEmailBulkOrder_Batch_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH3mrQAD,DEX_UserTriggerTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH4buQAD,DEX_AllocationCriteriaControllerTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH4bwQAD,DEX_AssignAccountControllerTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH4byQAD,DEX_ContactRecordEditFormControllerTeste,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH4c1QAD,DEX_LeadCallExportController_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH4c3QAD,DEX_ReassignCallsControllerTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH4c7QAD,DEX_Telesales_Flow_Order_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH4c8QAD,DEX_WholesalerAssigREFControllerTeste,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH7gnQAD,DEX_EnqueueDynamicSenderTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH7gqQAD,DEX_OpportunitySenderToDynamicTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HH7gsQAD,DEX_SearchReportTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHFbBQAX,DEX_PagePdfController_Greece,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHFbCQAX,DEX_PagePdfController_Greece_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHFqJQAX,DEX_Telesales_Lead_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHFrUQAX,DEX_TakeOwnershipControllerTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHIplQAH,DEX_NewSaleNoteRecordEditFormClass_Teste,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHRhwQAH,DEX_AccountOwnerChangeQueueableTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfDQAX,DEX_CreateCampConditionTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfFQAX,DEX_EditCampCondControllerTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfHQAX,DEX_EmailSenderGR_HTML_test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfJQAX,DEX_EmailSenderGreeceOOH_HTML_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfLQAX,DEX_EmailSenderPoland_HTML_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfNQAX,DEX_MassiveShoppingListControllerTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfOQAX,DEX_PagePDFController_GR,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfPQAX,DEX_PagePDFController_GR_test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfRQAX,DEX_PagePdfController_PL_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfTQAX,DEX_PromotionConditionTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfVQAX,DEX_PromotionControllerTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfXQAX,DEX_RecurringCallsBatchTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfZQAX,DEX_ShoppingListAccountControllerTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfcQAH,DEX_ShoppingListAccountTriggerTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfjQAH,DEX_ShoppingProductsList_test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HHYfkQAH,DEX_assignShoppingListAccountsController,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HPQYqQAP,DEX_ContactSenderToCOM,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HPQYrQAP,DEX_ContactSenderToCOM_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HPQYsQAP,DEX_SendToComBatch,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HPQYtQAP,DEX_SendToComBatchTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HPQYwQAP,DEX_SyncCOM_Controller_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HPUwGQAX,DEX_OptinSendEmail_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HfRsRQAV,DEX_AccountAlert,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000HfRsSQAV,DEX_AccountAlertTest,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01pQx000000n4nLIAQ,DEX_Product_Rating_Test,null,ApexClass,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,02K0N000000VJHPUA4,DI_RexLite_Dataflow,null,WaveDataflow,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,03d3X000000wo9QQAQ,DEX_Check_Primary_ice,null,ValidationRule,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,03d3X000000wusKQAQ,DEX_ValidateRelatedAccount,null,ValidationRule,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,0663X000004aa1mQAA,DEX_PowerBIEmbed,null,ApexPage,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,3013X0000002WYjQAM,Complaint UFS,null,Flow,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,3013X0000002WbJQAU,Complaint Process UFS,null,Flow,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,3013X0000003ntDQAQ,Contact Datalake Fields Changed,null,Flow,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,3013X0000003pk8QAA,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,3013X000000SW1RQAW,Dummy Contact Creation GR OOH,null,Flow,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,3013X000000XFdSQAW,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,3013X000000XFdUQAW,Contact Datalake Fields Changed,null,Flow,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,3013X000000sjBlQAI,Complaint Process UFS,null,Flow,00N0N00000FaQAAUA3,Sales_ORG,null,CustomField
Account,01p3X00000DMJU1QAP,TEL_AssociateProductsController_Test,null,ApexClass,00N0N00000FaQABUA3,Segment,null,CustomField
Account,02K0N000000VJHPUA4,DI_RexLite_Dataflow,null,WaveDataflow,00N0N00000FaQABUA3,Segment,null,CustomField
Account,01p3X00000DMJU1QAP,TEL_AssociateProductsController_Test,null,ApexClass,00N0N00000FaQACUA3,SubSegment,null,CustomField
Account,00h0N00000Xmwt0QAB,Secondary Accounts layout,null,Layout,00N0N00000FaQAFUA3,TEL_Av_Price_per_Meal2,null,CustomField
Account,00h3X00000kPN6RQAW,AFH Account Layout,null,Layout,00N0N00000FaQAFUA3,TEL_Av_Price_per_Meal2,null,CustomField
Account,00h3X00000kPN6TQAW,AFH Wholesaler Layout,null,Layout,00N0N00000FaQAFUA3,TEL_Av_Price_per_Meal2,null,CustomField
Account,01p0N00000CLb1bQAD,DEX_OTMDetermination,null,ApexClass,00N0N00000FaQAFUA3,TEL_Av_Price_per_Meal2,null,CustomField
Account,01p0N00000CLjpHQAT,DEX_AccountHelper,null,ApexClass,00N0N00000FaQAFUA3,TEL_Av_Price_per_Meal2,null,CustomField
Account,01p0N00000CT3h9QAD,DEX_AccountHandlerTest,null,ApexClass,00N0N00000FaQAFUA3,TEL_Av_Price_per_Meal2,null,CustomField
Account,3013X0000003pk8QAA,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAFUA3,TEL_Av_Price_per_Meal2,null,CustomField
Account,3013X000000XFdSQAW,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAFUA3,TEL_Av_Price_per_Meal2,null,CustomField
Account,00N0N00000FaQAHUA3,TEL_BP_Role,null,CustomField,00N0N00000FaQAGUA3,TEL_BP_Role_Code,null,CustomField
Account,01p0N00000AtSjYQAV,TEL_OpportunityTrigger_Test,null,ApexClass,00N0N00000FaQAGUA3,TEL_BP_Role_Code,null,CustomField
Account,01p0N00000AtSjfQAF,TEL_TelesalesBO,null,ApexClass,00N0N00000FaQAHUA3,TEL_BP_Role,null,CustomField
Account,01p0N00000CLixuQAD,DEX_OpportunityHelper,null,ApexClass,00N0N00000FaQAHUA3,TEL_BP_Role,null,CustomField
Account,00h0N00000Xmwt0QAB,Secondary Accounts layout,null,Layout,00N0N00000FaQAQUA3,TEL_CS_Opt_Out,null,CustomField
Account,00h0N00000Y0e2TQAR,Account Layout,null,Layout,00N0N00000FaQAQUA3,TEL_CS_Opt_Out,null,CustomField
Account,01p0N00000AtSjfQAF,TEL_TelesalesBO,null,ApexClass,00N0N00000FaQAQUA3,TEL_CS_Opt_Out,null,CustomField
Account,00h0N00000Xmwt0QAB,Secondary Accounts layout,null,Layout,00N0N00000FaQATUA3,TEL_Chef_Rewards,null,CustomField
Account,00h0N00000Y0e2TQAR,Account Layout,null,Layout,00N0N00000FaQATUA3,TEL_Chef_Rewards,null,CustomField
Account,00h3X00000kPN6RQAW,AFH Account Layout,null,Layout,00N0N00000FaQATUA3,TEL_Chef_Rewards,null,CustomField
Account,00h3X00000kPN6SQAW,AFH Lead Account,null,Layout,00N0N00000FaQATUA3,TEL_Chef_Rewards,null,CustomField
Account,00h3X00000kPN6TQAW,AFH Wholesaler Layout,null,Layout,00N0N00000FaQATUA3,TEL_Chef_Rewards,null,CustomField
Account,00N3X00000M9hi0UAB,DEX_Chef_Rewards,null,CustomField,00N0N00000FaQATUA3,TEL_Chef_Rewards,null,CustomField
Account,01p3X00000HH4c1QAD,DEX_LeadCallExportController_Test,null,ApexClass,00N0N00000FaQATUA3,TEL_Chef_Rewards,null,CustomField
Account,01p3X00000HH7goQAD,DEX_LeadCreateCsvQueueable,null,ApexClass,00N0N00000FaQATUA3,TEL_Chef_Rewards,null,CustomField
Account,01p3X00000HHIkkQAH,DEX_LeadCreateCsvBatch,null,ApexClass,00N0N00000FaQATUA3,TEL_Chef_Rewards,null,CustomField
Account,01p3X00000HHIplQAH,DEX_NewSaleNoteRecordEditFormClass_Teste,null,ApexClass,00N0N00000FaQATUA3,TEL_Chef_Rewards,null,CustomField
Account,02K0N000000VJHPUA4,DI_RexLite_Dataflow,null,WaveDataflow,00N0N00000FaQATUA3,TEL_Chef_Rewards,null,CustomField
Account,00h0N00000Y0e2TQAR,Account Layout,null,Layout,00N0N00000FaQAUUA3,TEL_Contact_Strategy,null,CustomField
Account,01p0N00000AtSjfQAF,TEL_TelesalesBO,null,ApexClass,00N0N00000FaQAUUA3,TEL_Contact_Strategy,null,CustomField
Account,00h0N00000Xmwt0QAB,Secondary Accounts layout,null,Layout,00N0N00000FaQAWUA3,TEL_Convenience_Level,null,CustomField
Account,00h3X00000kPN6RQAW,AFH Account Layout,null,Layout,00N0N00000FaQAWUA3,TEL_Convenience_Level,null,CustomField
Account,01p0N00000CLb1bQAD,DEX_OTMDetermination,null,ApexClass,00N0N00000FaQAWUA3,TEL_Convenience_Level,null,CustomField
Account,01p0N00000CLjpHQAT,DEX_AccountHelper,null,ApexClass,00N0N00000FaQAWUA3,TEL_Convenience_Level,null,CustomField
Account,01p0N00000CT3h9QAD,DEX_AccountHandlerTest,null,ApexClass,00N0N00000FaQAWUA3,TEL_Convenience_Level,null,CustomField
Account,3013X0000003pk8QAA,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAWUA3,TEL_Convenience_Level,null,CustomField
Account,3013X000000XFdSQAW,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAWUA3,TEL_Convenience_Level,null,CustomField
Account,01p0N00000CLb1bQAD,DEX_OTMDetermination,null,ApexClass,00N0N00000FaQAaUAN,TEL_Day_Week_Open,null,CustomField
Account,01p0N00000CLjpHQAT,DEX_AccountHelper,null,ApexClass,00N0N00000FaQAaUAN,TEL_Day_Week_Open,null,CustomField
Account,01p0N00000CT3h9QAD,DEX_AccountHandlerTest,null,ApexClass,00N0N00000FaQAaUAN,TEL_Day_Week_Open,null,CustomField
Account,3013X0000003pk8QAA,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAaUAN,TEL_Day_Week_Open,null,CustomField
Account,3013X000000XFdSQAW,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAaUAN,TEL_Day_Week_Open,null,CustomField
Account,00h0N00000Y0e2TQAR,Account Layout,null,Layout,00N0N00000FaQAiUAN,TEL_Email_OK_Flag,null,CustomField
Account,00h0N00000Xmwt0QAB,Secondary Accounts layout,null,Layout,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,00h0N00000Y0e2TQAR,Account Layout,null,Layout,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,00h3X00000kPN6RQAW,AFH Account Layout,null,Layout,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,00h3X00000kPN6SQAW,AFH Lead Account,null,Layout,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,00h3X00000kPN6TQAW,AFH Wholesaler Layout,null,Layout,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p0N00000AtSjfQAF,TEL_TelesalesBO,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p0N00000CMJAkQAP,DEX_EmailSender_HTML,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000DMJU5QAP,TEL_EmailSender_DAO,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000DMJU6QAP,TEL_EmailSender_HTML_Body,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HGMajQAH,DEX_CsvImportExport,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HGMalQAH,DEX_DataLoadAccount,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HGMb1QAH,DEX_FieldWrapperAccountTest,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HGjV3QAL,DEX_EmailSender_HTML_Test,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HGktYQAT,DEX_OppDetail_FR_CTRL,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HGtJtQAL,DEX_SixGoldenRulesAlert,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HGtJuQAL,DEX_SixGoldenRulesAlertTest,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HH3mnQAD,DEX_SendEmailBulkOrder_Batch_Test,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HHYfHQAX,DEX_EmailSenderGR_HTML_test,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HHYfJQAX,DEX_EmailSenderGreeceOOH_HTML_Test,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HHYfKQAX,DEX_EmailSenderPoland_HTML,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HHYfLQAX,DEX_EmailSenderPoland_HTML_Test,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HHYfOQAX,DEX_PagePDFController_GR,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HHYfQQAX,DEX_PagePdfController_PL,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HPQYsQAP,DEX_SendToComBatch,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,01p3X00000HfRsSQAV,DEX_AccountAlertTest,null,ApexClass,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,0660N000003CjB5QAK,DEX_OppDetail_FR,null,ApexPage,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,0663X000005HIB8QAO,DEX_reportPDF_PL,null,ApexPage,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,3013X0000002MMKQA2,Six Golden Rules,null,Flow,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,3013X0000002MMLQA2,Six Golden Rules Account,null,Flow,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,3013X0000002MdqQAE,Six Golden Rules,null,Flow,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,3013X0000002MdrQAE,Six Golden Rules Account,null,Flow,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,3013X0000002WUcQAM,Six Golden Rules,null,Flow,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,3013X0000003nDgQAI,Send to COM,null,Flow,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,3013X0000003pk8QAA,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,3013X000000SVm2QAG,Send to COM,null,Flow,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,3013X000000XFdSQAW,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,3013X000000XMSyQAO,Six Golden Rules,null,Flow,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,3013X000000sj2jQAA,Six Golden Rules,null,Flow,00N0N00000FaQAjUAN,TEL_Email,null,CustomField
Account,00h0N00000Xmwt0QAB,Secondary Accounts layout,null,Layout,00N0N00000FaQAlUAN,TEL_Food_Spend_Month2,null,CustomField
Account,00h3X00000kPN6RQAW,AFH Account Layout,null,Layout,00N0N00000FaQAlUAN,TEL_Food_Spend_Month2,null,CustomField
Account,00h3X00000kPN6TQAW,AFH Wholesaler Layout,null,Layout,00N0N00000FaQAlUAN,TEL_Food_Spend_Month2,null,CustomField
Account,01p0N00000CLb1bQAD,DEX_OTMDetermination,null,ApexClass,00N0N00000FaQAlUAN,TEL_Food_Spend_Month2,null,CustomField
Account,01p0N00000CLjpHQAT,DEX_AccountHelper,null,ApexClass,00N0N00000FaQAlUAN,TEL_Food_Spend_Month2,null,CustomField
Account,01p0N00000CT3h9QAD,DEX_AccountHandlerTest,null,ApexClass,00N0N00000FaQAlUAN,TEL_Food_Spend_Month2,null,CustomField
Account,3013X0000003pk8QAA,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAlUAN,TEL_Food_Spend_Month2,null,CustomField
Account,3013X000000XFdSQAW,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAlUAN,TEL_Food_Spend_Month2,null,CustomField
Account,01p0N00000AtSjVQAV,TEL_OppGenController_Test,null,ApexClass,00N0N00000FaQAoUAN,TEL_IsActive,null,CustomField
Account,01p0N00000AtSjWQAV,TEL_OpportunitySalesCallCreation,null,ApexClass,00N0N00000FaQAoUAN,TEL_IsActive,null,CustomField
Account,01p0N00000AtSjaQAF,TEL_ProductInfo_CC_DAO,null,ApexClass,00N0N00000FaQAoUAN,TEL_IsActive,null,CustomField
Account,01p0N00000CLixzQAD,DEX_ProductInfo_CC_DAO,null,ApexClass,00N0N00000FaQAoUAN,TEL_IsActive,null,CustomField
Account,01p0N00000CT3hAQAT,DEX_SapDexId,null,ApexClass,00N0N00000FaQAoUAN,TEL_IsActive,null,CustomField
Account,01p3X00000HGjV4QAL,DEX_LeadAccountBatchClass,null,ApexClass,00N0N00000FaQAoUAN,TEL_IsActive,null,CustomField
Account,01p3X00000HGjV9QAL,DEX_LeadAccountHelper,null,ApexClass,00N0N00000FaQAoUAN,TEL_IsActive,null,CustomField
Account,01p3X00000HH3miQAD,DEX_LeadManagementMarketoHelper,null,ApexClass,00N0N00000FaQAoUAN,TEL_IsActive,null,CustomField
Account,3013X0000003pk8QAA,Account Datalake Fields Changed,null,Flow,00N0N00000FaQApUAN,TEL_Kitchen_Type2,null,CustomField
Account,3013X000000XFdSQAW,Account Datalake Fields Changed,null,Flow,00N0N00000FaQApUAN,TEL_Kitchen_Type2,null,CustomField
Account,01p0N00000CLjpHQAT,DEX_AccountHelper,null,ApexClass,00N0N00000FaQArUAN,TEL_L7_Account_Code,null,CustomField
Account,04Y0N000000UE7IUAW,TEL_PRD_Field_Update,null,WorkflowFieldUpdate,00N0N00000FaQArUAN,TEL_L7_Account_Code,null,CustomField
Account,00h0N00000Xmwt0QAB,Secondary Accounts layout,null,Layout,00N0N00000FaQAtUAN,TEL_Meal_Served_Day2,null,CustomField
Account,00h3X00000kPN6RQAW,AFH Account Layout,null,Layout,00N0N00000FaQAtUAN,TEL_Meal_Served_Day2,null,CustomField
Account,00h3X00000kPN6TQAW,AFH Wholesaler Layout,null,Layout,00N0N00000FaQAtUAN,TEL_Meal_Served_Day2,null,CustomField
Account,01p0N00000CLb1bQAD,DEX_OTMDetermination,null,ApexClass,00N0N00000FaQAtUAN,TEL_Meal_Served_Day2,null,CustomField
Account,01p0N00000CLjpHQAT,DEX_AccountHelper,null,ApexClass,00N0N00000FaQAtUAN,TEL_Meal_Served_Day2,null,CustomField
Account,01p0N00000CT3h9QAD,DEX_AccountHandlerTest,null,ApexClass,00N0N00000FaQAtUAN,TEL_Meal_Served_Day2,null,CustomField
Account,3013X0000003pk8QAA,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAtUAN,TEL_Meal_Served_Day2,null,CustomField
Account,3013X000000XFdSQAW,Account Datalake Fields Changed,null,Flow,00N0N00000FaQAtUAN,TEL_Meal_Served_Day2,null,CustomField
Account,00h0N00000Xmwt0QAB,Secondary Accounts layout,null,Layout,00N0N00000FaQAvUAN,TEL_NPS_Potential,null,CustomField
Account,00h0N00000Y0e2TQAR,Account Layout,null,Layout,00N0N00000FaQAvUAN,TEL_NPS_Potential,null,CustomField
Account,00h3X00000kPN6RQAW,AFH Account Layout,null,Layout,00N0N00000FaQAvUAN,TEL_NPS_Potential,null,CustomField
Account,00h3X00000kPN6TQAW,AFH Wholesaler Layout,null,Layout,00N0N00000FaQAvUAN,TEL_NPS_Potential,null,CustomField
Account,02K0N000000VJHPUA4,DI_RexLite_Dataflow,null,WaveDataflow,00N0N00000FaQAvUAN,TEL_NPS_Potential,null,CustomField
Account,00h0N00000Xmwt0QAB,Secondary Accounts layout,null,Layout,00N0N00000FaQAwUAN,TEL_OTM_Reason2,null,CustomField
Account,00h0N00000Xmwt0QAB,Secondary Accounts layout,null,Layout,00N0N00000FaQAxUAN,TEL_OTM,null,CustomField
Account,00h0N00000Y0e2TQAR,Account Layout,null,Layout,00N0N00000FaQAxUAN,TEL_OTM,null,CustomField
Account,00h3X00000kPN6RQAW,AFH Account Layout,null,Layout,00N0N00000FaQAxUAN,TEL_OTM,null,CustomField
Account,00h3X00000kPN6TQAW,AFH Wholesaler Layout,null,Layout,00N0N00000FaQAxUAN,TEL_OTM,null,CustomField
Account,00N3X00000M9hi8UAB,DEX_OTM,null,CustomField,00N0N00000FaQAxUAN,TEL_OTM,null,CustomField
Account,01p0N00000AtSjDQAV,TEL_AccountHeaderInfoController,null,ApexClass,00N0N00000FaQAxUAN,TEL_OTM,null,CustomField
