Object, MetadataComponentId, MetadataComponentName, MetadataComponentNamespace, MetadataComponentType, RefMetadataComponentId, RefMetadataComponentName, RefMetadataComponentNamespace, RefMetadataComponentType
Account,00h5b00000AyfSaAAJ,SON_PlanningAccount,null,Layout,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,00h5b00000Btx0DAAR,AFH Account Page Layout NOLA,null,Layout,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,00h5b00000Btx0JAAR,AFH Lead Account NOLA,null,Layout,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,00h5b00000Btx0KAAR,AFH Wholesaler Layout NOLA,null,Layout,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,00h5b00000Btyy0AAB,ATN_AdminAccountLayout,null,Layout,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,00hf200000QPDwxAAH,VRC_Account Layout,null,Layout,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,00hf200000QPEPFAA5,SKM_CustomerCanada,null,Layout,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,00hf200000QPEPGAA5,SKM_CustomerNA,null,Layout,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005rqhbAAA,ATN_CustomSortPricebookEntryTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005rrvZAAQ,ATN_NewHeaderImpl,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005rrvbAAA,ATN_NewHeaderTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005s5IKAAY,EDG_SearchReportTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005s5IQAAY,EDG_TaskHelper,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005s5ITAAY,EDG_TaskSummaryController,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005s5IVAAY,EDG_TaskTemplateController,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005s5IZAAY,EDG_TestClassUtils,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMAlAAM,DEX_AccountHandlerTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMAoAAM,DEX_AccountRelationshipHandlerTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMAsAAM,DEX_ActivityCreationControllerTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMAxAAM,DEX_ActivityHelperTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMB4AAM,DEX_ActivityTemplateController,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMB9AAM,DEX_Activity_DAO,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMBmAAM,DEX_CsvImportExport,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMBoAAM,DEX_DataLoadAccount,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMC9AAM,DEX_FieldWrapperAccountTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMCXAA2,DEX_IncentiveAFHControllerClass,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMCYAA2,DEX_IncentiveAFHControllerClass_Test,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMCeAAM,DEX_LeadAccountHelper,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMCfAAM,DEX_LeadAccountTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMCiAAM,DEX_LeadManagementMarketoHelper,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMD0AAM,DEX_OpportunityHelper,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMD1AAM,DEX_OpportunityHelperIncentiveAFH,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMD2AAM,DEX_OpportunityHelperIncentiveAFH_Test,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMD5AAM,DEX_OpportunityLineItemTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMDBAA2,DEX_ProductInfo_CC_DAO,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMDVAA2,DEX_SapDexId,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMDZAA2,DEX_SearchReportTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMDpAAM,DEX_TaskTemplateController,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMDvAAM,DEX_Territory2_DAO,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMEAAA2,DEX_WholesalerController,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tMEBAA2,DEX_WholesalerControllerTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tTHLAA2,ATN_OrderControllerTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b000005tTHMAA2,ATN_OrderHelper,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01p5b00000669ANAAY,ATN_DeleteOrderTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pPU00000480YVYAY,AFH_EmailSenderNOLA_HTML_Test,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pPU00000480YXYAY,AFH_IvoryImportOrder_Test,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pPU00000480YbYAI,AFH_PromotionGainControllerTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pPU00000480YfYAI,DEX_CreateCampConditionTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pPU00000480YjYAI,DEX_PromotionConditionTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pPU00000480YlYAI,DEX_PromotionControllerTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pPU00000480YoYAI,TEL_EmailSenderTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pPU00000480YpYAI,TEL_EmailSender_DAO,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pPU0000062cdfYAA,ATN_CalculateTargetTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pPU000006GXe6YAG,AFH_ContactValidationTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pPU000006GXe7YAG,AFH_DataLoader,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pPU000006GXeBYAW,AFH_DoNotCallAccountFlagSchedulerTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,01pf2000008ryZiAAI,SKM_PriceHandlerTest,null,ApexClass,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,3015b0000005nB1AAI,Account Datalake Fields Changed,null,Flow,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,3015b0000005pNmAAI,Account Datalake Fields Changed,null,Flow,00Nf200000ClmIUEAZ,Channel,null,CustomField
Account,00h5b00000AyfSaAAJ,SON_PlanningAccount,null,Layout,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,00h5b00000Btx0DAAR,AFH Account Page Layout NOLA,null,Layout,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,00h5b00000Btx0JAAR,AFH Lead Account NOLA,null,Layout,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,00h5b00000Btx0KAAR,AFH Wholesaler Layout NOLA,null,Layout,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,00h5b00000Btyy0AAB,ATN_AdminAccountLayout,null,Layout,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,00hf200000QPDwxAAH,VRC_Account Layout,null,Layout,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,00hf200000QPEPFAA5,SKM_CustomerCanada,null,Layout,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,00hf200000QPEPGAA5,SKM_CustomerNA,null,Layout,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,00N4O000006tewSUAQ,TLB_Division,null,CustomField,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,00N5b00000E31EtEAJ,ATN_SalesArea,null,CustomField,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005rqhbAAA,ATN_CustomSortPricebookEntryTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005rrvZAAQ,ATN_NewHeaderImpl,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005rrvbAAA,ATN_NewHeaderTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005s5IQAAY,EDG_TaskHelper,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005s5ITAAY,EDG_TaskSummaryController,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005s5IVAAY,EDG_TaskTemplateController,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005s5IZAAY,EDG_TestClassUtils,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMAxAAM,DEX_ActivityHelperTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMB4AAM,DEX_ActivityTemplateController,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMB9AAM,DEX_Activity_DAO,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMBmAAM,DEX_CsvImportExport,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMBoAAM,DEX_DataLoadAccount,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMC9AAM,DEX_FieldWrapperAccountTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMCXAA2,DEX_IncentiveAFHControllerClass,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMCYAA2,DEX_IncentiveAFHControllerClass_Test,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMCeAAM,DEX_LeadAccountHelper,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMCfAAM,DEX_LeadAccountTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMCiAAM,DEX_LeadManagementMarketoHelper,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMD1AAM,DEX_OpportunityHelperIncentiveAFH,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMD2AAM,DEX_OpportunityHelperIncentiveAFH_Test,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMDBAA2,DEX_ProductInfo_CC_DAO,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMDVAA2,DEX_SapDexId,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMDpAAM,DEX_TaskTemplateController,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tMDvAAM,DEX_Territory2_DAO,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tTH6AAM,ATN_CloneOrderTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tTH9AAM,ATN_CustomerClaimControllerTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tTHHAA2,ATN_ExportOrderControllerTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tTHJAA2,ATN_IvoryImportOrderTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tTHLAA2,ATN_OrderControllerTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tTHMAA2,ATN_OrderHelper,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tTHQAA2,ATN_OrderStatusHttpTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tTHTAA2,ATN_PurgeOldRecordsTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tTHbAAM,ATN_XLSDataControllerClassTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b000005tcx3AAA,ATN_OrderPendingBatchableTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b00000664MqAAI,SON_PromotionSharingTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01p5b00000669ANAAY,ATN_DeleteOrderTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01pPU00000480YXYAY,AFH_IvoryImportOrder_Test,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01pPU0000062cdfYAA,ATN_CalculateTargetTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01pPU000006GXe7YAG,AFH_DataLoader,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,01pf2000008ryZiAAI,SKM_PriceHandlerTest,null,ApexClass,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,3015b0000005nB1AAI,Account Datalake Fields Changed,null,Flow,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,3015b0000005pNmAAI,Account Datalake Fields Changed,null,Flow,00Nf200000ClmIVEAZ,Division,null,CustomField
Account,00h5b00000AyfSaAAJ,SON_PlanningAccount,null,Layout,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,00h5b00000Btyy0AAB,ATN_AdminAccountLayout,null,Layout,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,00hf200000QPDwxAAH,VRC_Account Layout,null,Layout,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,00hf200000QPEPFAA5,SKM_CustomerCanada,null,Layout,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,00hf200000QPEPGAA5,SKM_CustomerNA,null,Layout,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,00N4O000006tewYUAQ,TLB_SalesOrganization,null,CustomField,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,00N5b00000E31EtEAJ,ATN_SalesArea,null,CustomField,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,00Nf200000Clrk1EAB,SKM_NameSAPIdSalesOrg,null,CustomField,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005rqhbAAA,ATN_CustomSortPricebookEntryTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005rrvZAAQ,ATN_NewHeaderImpl,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005rrvbAAA,ATN_NewHeaderTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005tTH6AAM,ATN_CloneOrderTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005tTH9AAM,ATN_CustomerClaimControllerTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005tTHHAA2,ATN_ExportOrderControllerTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005tTHJAA2,ATN_IvoryImportOrderTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005tTHLAA2,ATN_OrderControllerTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005tTHMAA2,ATN_OrderHelper,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005tTHQAA2,ATN_OrderStatusHttpTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005tTHTAA2,ATN_PurgeOldRecordsTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005tTHbAAM,ATN_XLSDataControllerClassTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b000005tcx3AAA,ATN_OrderPendingBatchableTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b00000664MqAAI,SON_PromotionSharingTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01p5b00000669ANAAY,ATN_DeleteOrderTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01pPU0000062cdfYAA,ATN_CalculateTargetTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,01pf2000008ryZiAAI,SKM_PriceHandlerTest,null,ApexClass,00Nf200000ClmIWEAZ,SalesOrg,null,CustomField
Account,00h4O00000UesA0QAJ,SPL_AccountAdmin,null,Layout,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00h4O00000UnKpzQAF,TLB_AccountLayout,null,Layout,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00h5b00000AyfSaAAJ,SON_PlanningAccount,null,Layout,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00h5b00000AyglxAAB,BSF_CustomerBackoffice,null,Layout,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00h5b00000BtxLNAAZ,SPL_AccountLead,null,Layout,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00h5b00000Btyy0AAB,ATN_AdminAccountLayout,null,Layout,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00hf200000QPDwxAAH,VRC_Account Layout,null,Layout,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00hf200000QPEPFAA5,SKM_CustomerCanada,null,Layout,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00hf200000QPEPGAA5,SKM_CustomerNA,null,Layout,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00N4O000006wowYUAQ,TLB_SAPID,null,CustomField,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00N5b00000DXVbkEAH,SKM_Link_PriceandAccount,null,CustomField,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00N5b00000Dbg9TEAR,ATN_CustomerSAPId,null,CustomField,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00N5b00000E31HjEAJ,ATN_CustomerSAPID,null,CustomField,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00N5b00000E31JuEAJ,ATN_SapCode,null,CustomField,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00Nf200000Clrk1EAB,SKM_NameSAPIdSalesOrg,null,CustomField,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p4O000001bZJ4QAM,TLB_newOrder,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p4O000001bZJ6QAM,TLB_newOrder_Test,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p4O000001bZJLQA2,TLB_manageAccountOrderItem_Test,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p4O000001bZJNQA2,TLB_manageOrderProduct_Test,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p4O000001bZJOQA2,TLB_newAccountOrder,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p4O000001bZJPQA2,TLB_newAccountOrder_Test,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p4O000001bZJeQAM,TLB_AccountHandler,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p4O000001bZJfQAM,TLB_AccountHelper,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p4O000001bZJuQAM,TLB_OrderProductHelper_Test,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p4O000001bZxuQAE,TLB_Minimum_Order_BatchClass,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p4O000001bZxwQAE,TLB_Minimum_Order_Batch_Dispatcher_Test,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p4O000001miLHQAY,VRC_BatchPlanoramaVisit,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b000005tLMRAA2,TLB_Bot_GetOrderStatusTest,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b000005tLMTAA2,TLB_Bot_VisitEnquiryTest,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b000005tLMVAA2,TLB_GetOrderThisWeek_Test,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b000005tLMXAA2,TLB_MyVisitsTest,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b000005tTHJAA2,ATN_IvoryImportOrderTest,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b000005tTHMAA2,ATN_OrderHelper,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b000005tTHaAAM,ATN_XLSDataControllerClass,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669KRAAY,BSF_AccountService,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669KTAAY,BSF_AutocreatedConfigSelfReg,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669KqAAI,BSF_CheckoutService,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669KrAAI,BSF_CheckoutServiceTest,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669KyAAI,BSF_CommonTestStoreSetup,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669LCAAY,BSF_HeadlessSelfRegistrationHandler,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669LGAAY,BSF_IntegrationFetchProducts,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669LIAAY,BSF_IntegrationHelper,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669LJAAY,BSF_IntegrationOpenItems,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669LPAAY,BSF_IntegrationShoppingCart,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669LRAAY,BSF_IntegrationWishList,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669LVAAY,BSF_IvoryImportOrder,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669LWAAY,BSF_IvoryImportOrderTest,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669LoAAI,BSF_PriceSuggestedService,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669LtAAI,BSF_SearchCnpjService,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669M1AAI,BSF_SuggestedProductsService,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669MJAAY,TLB_CloneOrderControllerTest,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669ijAAA,BSF_CreatePortalUsersBatch,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01p5b00000669rTAAQ,BSF_ReferenceEntitlementPolicyBatchTest,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01pPU00000480YWYAY,AFH_IvoryImportOrder,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01pPU00000480YXYAY,AFH_IvoryImportOrder_Test,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01pPU0000062cdeYAA,ATN_CalculateTarget,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01pPU0000062cdfYAA,ATN_CalculateTargetTest,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,01pf2000008ryZiAAI,SKM_PriceHandlerTest,null,ApexClass,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,3015b0000005osGAAQ,SPL Update Approval Status Account Lead,null,Flow,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,3015b0000005wb0AAA,Check Account Visibility,null,Flow,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,3015b0000005wbAAAQ,Send Emergency Order Email,null,Flow,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,3015b000000EPzkAAG,Send Emergency Order Email,null,Flow,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,3015b000000ET06AAG,TLB_DueDate_Alert,null,Flow,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,3015b000000ETFzAAO,Check Account Visibility,null,Flow,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,3015b000000ETmUAAW,TLB_New_Task_Creation,null,Flow,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,3015b000000EURNAA4,SPL Update Hierarchy,null,Flow,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,301PU00000AaFEvYAN,Check Account Visibility,null,Flow,00Nf200000ClmIXEAZ,SapId,null,CustomField
Account,00h4O00000UesA0QAJ,SPL_AccountAdmin,null,Layout,00Nf200000ClmIYEAZ,VRC_CNPJ,null,CustomField
Account,00h4O00000UesA1QAJ,SPL_AccountBackOffice,null,Layout,00Nf200000ClmIYEAZ,VRC_CNPJ,null,CustomField
Account,00h5b00000BtxLNAAZ,SPL_AccountLead,null,Layout,00Nf200000ClmIYEAZ,VRC_CNPJ,null,CustomField
Account,00h5b00000BtxLOAAZ,SPL_PlatformUser,null,Layout,00Nf200000ClmIYEAZ,VRC_CNPJ,null,CustomField
Account,00h5b00000BtxLQAAZ,Approval Page Layout: Account Lead 04a5b000000TQac,null,Layout,00Nf200000ClmIYEAZ,VRC_CNPJ,null,CustomField
Account,00h5b00000Btyy0AAB,ATN_AdminAccountLayout,null,Layout,00Nf200000ClmIYEAZ,VRC_CNPJ,null,CustomField
Account,00h5b00000Btyy1AAB,ATN_LeadAccountLayout,null,Layout,00Nf200000ClmIYEAZ,VRC_CNPJ,null,CustomField
